Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
37015,TN,2,,12-1-2007,35.95,-85.03,4;13,Cheatham,47021,0,16474;86339
38476,TN,2,,2-2-2009,35.36,-85.95,4;17,Hickman,47081,0,16634;42623
37771,TN,2,16000,1-1-2002,36.27,-87.05,4;18,Loudon,47105,8000,16674;31694
37642,TN,2,16000,1-1-2005,35.80,-87.25,4;1,Hawkins,47073,8000,16355;19126
37353,TN,2,,10/21/2009,36.27,-87.05,4;23,Bradley,47011,0,16873;77049
38469,TN,2,,12/15/2009,35.80,-87.25,4;22,Lawrence,47099,0,16833;87978
37743,TN,2,,07/23/2010,35.80,-84.27,4;03,Greene,51079,0,16075;95628
37327,TN,2,19000,1-1-2006,36.52,-82.71,4;09,Sequatchie,47153,9500,16315;30055
37040,TN,2,16000,1-1-2005,35.08,-84.98,4;13,Montgomery,51121,8000,16474;86339
37069,TN,2,19000,1-1-2007,35.08,-87.43,4;13,Williamson,48491,9500,16474;86339
38476,TN,2,19000,1-1-2007,36.16,-82.81,4;17,Hickman,47081,9500,16634;42623
37321,TN,2,16000,1-1-2002,35.37,-85.38,4;14,Rhea,47143,8000,16514;7541
37401,TN,2,18000,1-1-2007,36.56,-87.34,0,0,0,9000,0
37771,TN,2,15000,1-1-2003,35.92,-86.84,4;18,Loudon,47105,7500,16674;31694
37015,TN,2,19000,1-1-2007,35.80,-87.25,4;13,Cheatham,47021,9500,16474;86339
37205,TN,2;02,,10/24/2011,35.49,-85.01,4;11,Davidson,47037,0,16559;03279
37064,TN,2;03,,05/17/2011,35.06,-85.25,4;15,Williamson,48491,0,16802;96448
37064,TN,2;03,,10/31/2008,0,0,4;15,Williamson,48491,0,16802;96448
37064,TN,2;04,,05/17/2011,35.80,-84.27,4;15,Williamson,48491,0,16885;7377
37064,TN,2;04,,11-1-2009,36.27,-87.05,4;15,Williamson,48491,0,16885;7377
37027,TN,2.069.999.933,,12/15/2009,36.17,-86.78,4;11,Williamson,48491,0,1;69689E+13
37064,TN,2.069.999.933,,4-9-2010,35.92,-86.84,4;15,Williamson,48491,0,1;71341E+13
37167,TN,2.099.999.905,,03/30/2010,35.92,-86.84,4;07,Rutherford,47149,0,1;70473E+13
37643,TN,2;1,,08/14/2012,35.92,-86.84,3;82,Carter,47019,0,16000;16393
37040,TN,2;1,25000,09/15/2009,35.92,-86.84,4;13,Montgomery,51121,11904;7619,17298;60656
37771,TN,2;1,15000,1-1-2004,35.99,-86.78,4;18,Loudon,47105,7142;857143,17508;03279
37087,TN,2.150.000.095,,08/25/2010,35.92,-86.84,4;05,Wilson,48493,0,1;73674E+13
37329,TN,2.200.000.048,,08/31/2010,35.98,-86.51,4;1,Mcminn,0,0,1;79907E+13
37826,TN,2.200.000.048,,08/31/2010,36.33,-82.23,0,0,0,0,0
37914,TN,2.200.000.048,,09/16/2010,36.56,-87.34,4;16,Mcminn,48275,0,1;8254E+13
37916,TN,2;23,,05/17/2011,35.80,-84.27,0,0,48275,0,0
37743,TN,2;25,,05/17/2011,36.20,-86.32,4;15,Knox,51079,0,18623;97541
37174,TN,2;25,,04/22/2010,35.42,-84.48,4;15,Knox,47119,0,18623;97541
37174,TN,2;25,,04/22/2010,0,0,4;03,Greene,47119,0,18085;45082
37075,TN,2.299.999.952,,06/22/2010,35.51,-84.54,4;13,Maury,47165,0,1;89461E+13
37075,TN,2;3,,06/22/2010,0,0,4;13,Maury,47165,0,18946;0929
37604,TN,2;38,,05/17/2011,35.97,-83.94,4;08,Sumner,55131,0,19367;7377
37604,TN,2;38,,6-1-2011,35.97,-83.94,4;08,Sumner,55131,0,19367;7377
37871,TN,2.380.000.114,,7-8-2010,36.16,-82.81,3;91,Washington,55055,0,1;85607E+13
37149,TN,2;4,,02/24/2012,35.74,-86.92,3;91,Washington,47015,0,18716;72131
37096,TN,2;4,,05/24/2012,35.74,-86.92,4;15,Jefferson,47135,0,19865;57377
37086,TN,2;4,,07/17/2012,36.29,-86.60,4;04,Cannon,47149,0,19339;01639
37129,TN,2;4,,07/27/2012,36.29,-86.60,4;22,Perry,47149,0,20200;65574
37205,TN,2;4,,08/28/2012,36.33,-82.36,4;07,Rutherford,47037,0,19482;62295
37862,TN,2.400.000.095,,06/28/2010,36.33,-82.36,4;07,Rutherford,49041,0,1;94826E+13
37371,TN,2.400.000.095,,08/31/2010,36.06,-83.68,4;11,Davidson,0,0,1;96741E+13
37923,TN,2.496,18720,2-6-2008,35.80,-86.19,3;97,Sevier,48275,7;5,19764091;8
37882,TN,2.496.000.051,,09/21/2009,35.61,-87.84,0,0,47009,0,0
37772,TN,2;5,,04/28/2010,35.99,-86.57,4;2,Knox,47105,0,20942;62295
38351,TN,2;5,18000,4-7-2009,35.85,-86.39,4,Blount,48213,7200,19945;35519
37205,TN,2;56,,05/17/2011,36.17,-86.78,4;19,Loudon,47037,0,21394;18579
37205,TN,2;56,,10-12-2007,35.89,-83.57,4;24,Henderson,47037,0,21649;48634
37201,TN,2;56,24320,1-1-2007,35.45,-84.60,4;11,Davidson,47037,9500,20985;70492
37604,TN,2.599.999.905,,02/17/2010,0,0,4;11,Davidson,55131,0,2;13136E+13
37343,TN,2.599.999.905,,3-2-2010,35.97,-83.94,4;08,Davidson,48193,0,2;1158E+13
38542,TN,2.599.999.905,,04/30/2010,35.67,-83.75,3;91,Washington,47133,0,2;02764E+13
38572,TN,2;6,,05/17/2011,35.80,-84.27,4;21,Hamilton,51049,0,21832;18579
38572,TN,2;6,,6-1-2008,35.65,-88.39,4;01,Overton,51049,0,20795;02732
38133,TN,2;64,,10-11-2012,36.17,-86.78,4;01,Cumberland,48419,0,21114;95082
37375,TN,2.799.999.952,,10/30/2009,36.17,-86.78,4;01,Cumberland,53021,0,2;23946E+13
37067,TN,2;82,,05/17/2011,36.17,-86.78,4;32,Shelby,48491,0,24298;22951
37044,TN,2;82,32800,07/16/2010,36.33,-82.36,4;1,Franklin,51121,11631;20567,23060;81967
37067,TN,2;82,,08/16/2010,35.16,-85.20,4;13,Williamson,48491,0,23229;55738
37013,TN,2;88,,05/17/2011,36.36,-85.19,4;14,Montgomery,47037,0,23781;2459
37013,TN,2;88,,06/16/2006,35.95,-85.03,4;13,Williamson,47037,0,23723;80328
37604,TN,2;88,,3-5-2012,35.95,-85.03,4;06,Davidson,55131,0,23321;70492
37067,TN,2.880.000.114,,08/24/2010,35.10,-90.00,4;06,Davidson,48491,0,2;33217E+13
38401,TN,2;94,,05/17/2011,35.20,-85.92,3;91,Washington,47119,0,22927;98361
37604,TN,2;94,,05/17/2011,35.92,-86.84,4;13,Williamson,55131,0,24218;04918
37206,TN,2;94,,05/17/2011,36.56,-87.34,4;16,Maury,47037,0,24393;96721
37604,TN,2;94,,12-1-2010,35.92,-86.84,3;91,Washington,55131,0,22927;98361
38401,TN,2;94,,12/30/2010,36.04,-86.64,4;06,Davidson,47119,0,23807;57377
37040,TN,2;94,,07/21/2011,36.04,-86.64,3;91,Washington,51121,0,22927;98361
37046,TN,2;94,,06/28/2012,36.33,-82.36,4;16,Maury,48491,0,24393;96721
37760,TN,2.940.000.057,,11/25/2009,35.92,-86.84,4;13,Montgomery,55055,0,2;4218E+13
37763,TN,2.970.000.029,,9-3-2009,35.62,-87.04,4;12,Williamson,54087,0,2;44059E+13
37356,TN,3,,05/17/2011,36.33,-82.36,4;17,Jefferson,47061,0,24951;63934
37356,TN,3,,10/23/2008,36.17,-86.78,4;15,Roane,47061,0,24831;96721
37748,TN,3,27000,4-10-2006,36.33,-82.36,4;1,Grundy,54087,9000,24532;78689
37342,TN,3,,12-10-2009,35.62,-87.04,4;1,Grundy,47031,0,24532;78689
38473,TN,3,,01/13/2010,36.56,-87.34,4;13,Roane,51071,0,24712;29508
37356,TN,3,28500,1-1-2007,35.77,-86.74,4;09,Coffee,47061,9500,24472;95082
37748,TN,3,24000,1-1-2006,36.11,-83.48,4;25,Giles,54087,8000,25430;32787
37030,TN,3.099.999.905,,09/22/2009,35.87,-84.51,4;1,Grundy,48423,0,2;53505E+13
37209,TN,3;15,,05/17/2011,35.24,-85.84,4;13,Roane,47037,0,25947;90984
37030,TN,3;15,,05/17/2011,35.24,-85.84,4;01,Smith,48423,0,25193;97541
37209,TN,3;15,,1-2-2009,35.93,-84.56,4;12,Davidson,47037,0,25885;08197
37030,TN,3;15,,09/22/2009,35.36,-85.95,4;01,Smith,48423,0,25193;97541
38351,TN,3;15,25200,05/15/2009,35.03,-87.17,4;12,Davidson,48213,8000,25885;08197
37201,TN,3;15,28750,1-1-2007,35.24,-85.84,4;01,Smith,47037,9126;984127,25193;97541
37221,TN,3.150.000.095,,08/26/2010,35.93,-84.56,4;24,Henderson,47037,0,2;6639E+13
37221,TN,3;19,,5-1-2012,36.25,-85.94,4;08,Davidson,47037,0,25959;27869
37062,TN,3.200.000.048,,12/30/2009,36.17,-86.78,4;14,Davidson,48491,0,2;64236E+13
37153,TN,3;22,,05/17/2011,36.25,-85.94,4;14,Davidson,47149,0,26588;7541
37069,TN,3;22,,05/17/2011,36.17,-86.78,4;17,Williamson,48491,0,26781;42623
37069,TN,3;22,,05/17/2011,36.25,-85.94,4;11,Rutherford,48491,0,26396;08197
37153,TN,3;22,,01/16/2009,35.65,-88.39,4;13,Williamson,47149,0,26524;53005
37069,TN,3;22,,5-12-2010,36.17,-86.78,4;13,Williamson,48491,0,26524;53005
37064,TN,3;22,,07/21/2011,36.17,-86.78,4;11,Rutherford,48491,0,26396;08197
37153,TN,3;22,30590,1-1-2007,36.17,-86.78,4;13,Williamson,47149,9500,26524;53005
37205,TN,3.220.000.029,,01/26/2010,35.97,-87.12,4;15,Williamson,47037,0,2;6653E+13
37069,TN,3.220.000.029,,05/13/2010,35.75,-86.55,4;11,Rutherford,48491,0,2;63961E+13
37205,TN,3.220.000.029,,9-8-2010,35.92,-86.84,4;11,Davidson,47037,0,2;63961E+13
38451,TN,3.299.999.952,,01/22/2010,35.92,-86.84,4;13,Williamson,47119,0,2;71835E+13
37205,TN,3.299.999.952,,9-8-2010,35.75,-86.55,4;11,Davidson,47037,0,2;70519E+13
37062,TN,3;33,,05/17/2011,35.92,-86.84,4;18,Maury,48491,0,27762;7377
37062,TN,3;33,,04/18/2011,35.92,-86.84,4;11,Davidson,48491,0,27297;81148
37027,TN,3;43,,09/24/2012,35.75,-86.55,4;17,Williamson,48491,0,28528;04098
38063,TN,3.599.999.905,,10/22/2009,36.17,-86.78,4;17,Williamson,47097,0,2;9942E+13
37303,TN,3.599.999.905,,08/31/2010,35.92,-86.84,4;11,Williamson,0,0,2;95111E+13
37329,TN,3.599.999.905,,08/31/2010,36.17,-86.78,4;35,Lauderdale,0,0,3;12344E+13
37716,TN,3;6,34200,1-1-2007,35.46,-86.99,4;19,Mcminn,48001,9500,30085;57377
37204,TN,3;68,,05/17/2011,36.17,-86.78,0,0,47037,0,0
37204,TN,3;68,,10/29/2010,35.97,-87.12,4;1,Mcminn,47037,0,30093;55191
37803,TN,3.680.000.067,,06/28/2010,35.97,-87.12,0,0,47009,0,0
37211,TN,3;7,,05/17/2011,35.99,-86.78,4;17,Anderson,47037,0,30773;68852
37205,TN,3;7,,05/17/2011,35.74,-89.53,4;09,Davidson,47037,0,30183;30601
37218,TN,3;7,,02/28/2008,35.45,-84.60,4;09,Davidson,47037,0,30183;30601
37205,TN,3;7,,07/17/2009,0,0,4;12,Blount,47037,0,30404;69945
37201,TN,3;7,35150,1-1-2007,35.42,-84.48,4;09,Davidson,47037,9500,30183;30601
37601,TN,3;78,,06/13/2012,0,0,4;11,Davidson,55131,0,30986;70492
37745,TN,3;78,,7-9-2012,36.09,-84.13,4;12,Davidson,51079,0,31062;09836
37601,TN,3;78,,10-3-2012,36.17,-86.78,4;11,Davidson,55131,0,30986;70492
37206,TN,3.799.999.952,,07/16/2010,36.17,-86.78,4;08,Davidson,47037,0,3;09233E+13
37421,TN,3;8,,03/13/2012,35.74,-83.97,3;89,Washington,48193,0,29483;22404
38501,TN,3;84,,07/25/2006,36.17,-86.78,4;1,Greene,54079,0,31401;96721
37062,TN,3;84,,04/24/2012,36.17,-86.78,3;89,Washington,48491,0,29793;57377
37146,TN,3;84,,5-10-2012,36.17,-86.78,4;06,Davidson,47021,0,31095;60656
37027,TN,3;84,,05/15/2012,36.17,-86.78,4;21,Hamilton,48491,0,32244;45902
37174,TN,3;84,,05/25/2012,36.17,-86.78,4;07,Putnam,47119,0,31172;19672
38501,TN,4,,05/17/2011,36.33,-82.36,4;17,Williamson,54079,0,33268;85246
37215,TN,4,,05/17/2011,36.16,-82.81,4;14,Cheatham,47037,0,33029;5082
37215,TN,4,,07/18/2007,36.33,-82.36,4;11,Williamson,47037,0,32790;16393
38483,TN,4,38475,1-1-2007,36.17,-86.78,4;13,Maury,47099,9618;75,32949;72678
38117,TN,4,,11/19/2009,35.06,-85.25,4;07,Putnam,48419,0,32471;03825
37415,TN,4,,12/15/2009,36.15,-85.50,4;09,Davidson,48193,0,32630;60109
37033,TN,4,,12/15/2009,35.97,-87.12,4;09,Davidson,47081,0,32630;60109
37010,TN,4,,5-5-2010,36.37,-87.04,4;18,Lawrence,48395,0,33348;63388
37763,TN,4,,05/28/2010,35.99,-86.78,4;28,Shelby,54087,0,34146;44809
38506,TN,4,,06/22/2010,35.74,-86.92,4;18,Hamilton,54079,0,33348;63388
38558,TN,4,,7-1-2010,36.15,-85.50,4;19,Hickman,51049,0,33428;4153
37040,TN,4,,07/27/2010,36.17,-86.78,4;13,Robertson,51121,0,32949;72678
37604,TN,4,,09/16/2010,36.17,-86.78,4;15,Roane,55131,0,33109;28962
38501,TN,4,36000,1-1-2006,35.43,-87.33,4;04,Putnam,54079,9000,32231;69399
37201,TN,4,38000,1-1-2007,35.10,-90.00,4;04,Cumberland,47037,9500,32231;69399
37813,TN,4;03,,05/17/2011,35.06,-85.25,4;13,Montgomery,47063,0,33196;84973
37813,TN,4;03,,12/28/2010,35.79,-87.44,3;91,Washington,47063,0,31428;49454
38483,TN,4;05,,05/17/2011,36.58,-87.06,4;07,Putnam,47099,0,32876;92623
37062,TN,4;05,,05/17/2011,35.87,-84.51,4;08,Davidson,48491,0,32957;70492
37206,TN,4;05,,05/17/2011,36.15,-85.50,4;18,Hamblen,47037,0,33765;4918
38483,TN,4;05,,12/22/2008,35.95,-85.03,4;18,Hamblen,47099,0,33765;4918
37062,TN,4;05,,03/30/2010,36.56,-87.34,4;18,Lawrence,48491,0,33765;4918
37206,TN,4;05,,7-7-2011,36.33,-82.36,4;17,Williamson,47037,0,33684;71311
37062,TN,4.050.000.191,,4-1-2010,36.15,-85.50,4;06,Davidson,48491,0,3;27961E+13
37060,TN,4.139.999.866,,07/21/2010,36.17,-86.78,4;18,Lawrence,47149,0,3;45158E+13
37127,TN,4.139.999.866,,8-6-2010,36.21,-83.29,4;17,Williamson,47149,0,3;44333E+13
37060,TN,4;14,,05/17/2011,36.21,-83.29,4;06,Davidson,47149,0,33524;95082
37211,TN,4;14,,05/17/2011,35.43,-87.33,4;17,Williamson,47037,0,34433;2623
37060,TN,4;14,,8-10-2010,35.97,-87.12,4;13,Rutherford,47149,0,34102;96721
37211,TN,4;14,,12-3-2010,36.17,-86.78,4;07,Rutherford,47037,0,33607;52459
37209,TN,4.269.999.981,,02/25/2010,35.43,-87.33,4;13,Rutherford,47037,0,3;51738E+13
37209,TN,4;27,,05/17/2011,35.97,-87.12,4;09,Davidson,47037,0,34833;16667
37205,TN,4;27,,05/17/2011,36.17,-86.78,4;13,Rutherford,47037,0,35173;83333
37209,TN,4;27,,02/25/2010,35.97,-87.12,4;09,Davidson,47037,0,34833;16667
37211,TN,4;27,,3-4-2010,35.74,-86.65,4;12,Davidson,47037,0,35088;66667
37064,TN,4;28,,05/17/2011,35.85,-86.39,4;12,Davidson,48491,0,35170;84153
37064,TN,4;28,,01/14/2011,35.74,-86.65,4;11,Davidson,48491,0,35085;47541
37076,TN,4.300.000.191,,9-3-2009,36.17,-86.78,4;12,Davidson,47037,0,3;53352E+13
37879,TN,4.300.000.191,,10/30/2009,35.74,-86.65,4;09,Davidson,47025,0,3;50779E+13
38555,TN,4.369.999.886,,12/17/2009,36.17,-86.78,4;15,Williamson,51049,0,3;61719E+13
37205,TN,4.409.999.847,,01/25/2010,36.17,-86.78,4;15,Williamson,47037,0,3;6503E+13
37205,TN,4;41,,05/17/2011,36.17,-86.78,4;03,Davidson,47037,0,35447;48361
37205,TN,4;41,,12/29/2009,36.17,-86.78,4;06,Claiborne,47037,0,35711;36066
37167,TN,4;41,,08/17/2012,36.17,-86.78,4;04,Cumberland,47149,0,35535;44262
37363,TN,4;5,,12/23/2009,36.17,-86.78,4;11,Davidson,48193,0,36888;93443
37027,TN,4;5,,01/14/2011,35.92,-86.84,4;11,Davidson,48491,0,36888;93443
37923,TN,4;5,36000,1-1-2005,35.92,-86.84,4;11,Davidson,48275,8000,36888;93443
37212,TN,4;56,,10/24/2011,36.13,-86.58,4;07,Rutherford,47037,0,37016;98361
37212,TN,4.599.999.905,,11/13/2009,36.45,-83.57,4;22,Hamilton,47037,0,3;87179E+13
37388,TN,4;6,,05/17/2011,35.95,-85.03,4;11,Williamson,47031,0,37708;68852
37212,TN,4;6,,05/17/2011,36.17,-86.78,4;2,Knox,47037,0,38534;42623
37087,TN,4;6,,05/17/2011,36.17,-86.78,4;09,Davidson,48493,0,37525;19126
37215,TN,4;6,,05/17/2011,36.17,-86.78,4;09,Davidson,47037,0,37525;19126
37212,TN,4;6,,11/13/2009,35.98,-86.51,4;12,Coffee,47037,0,37800;43716
37388,TN,4;6,,12/16/2009,35.06,-85.09,4;09,Davidson,47031,0,37525;19126
37087,TN,4;6,,12/21/2010,35.99,-86.78,4;05,Wilson,48493,0,37158;19672
37215,TN,4;6,,2-1-2011,35.97,-83.94,4;09,Davidson,47037,0,37525;19126
37118,TN,4;8,,10-4-2011,36.17,-86.78,4;09,Davidson,47149,0,39156;72131
37090,TN,4;8,,3-7-2012,36.17,-86.78,4;12,Coffee,48493,0,39443;93443
38351,TN,4;8,38500,12/31/2009,35.37,-86.20,4;05,Wilson,48213,8020;833333,38773;77049
37363,TN,4;88,,05/17/2011,36.17,-86.78,4;09,Davidson,48193,0,39809;33333
37363,TN,4.880.000.114,,12/30/2009,36.20,-86.32,4;01,Rutherford,48193,0,3;90307E+13
37405,TN,4;9,,8-9-2012,36.17,-86.78,4;04,Wilson,48193,0,39483;82514
37886,TN,4.900.000.095,,10/15/2009,36.17,-86.78,4;24,Henderson,47009,0,4;14385E+13
37206,TN,5,,05/17/2011,35.37,-86.20,4;22,Hamilton,47037,0,42084;69945
37206,TN,5,,1-9-2007,36.20,-86.32,4;22,Hamilton,47037,0,42084;69945
38501,TN,5,45000,1-1-2006,36.17,-86.78,4;17,Hamilton,54079,9000,41586;06557
37201,TN,5,237500,1-1-2007,35.92,-86.17,4;06,Blount,47037,47500,40489;07104
37191,TN,5;04,,07/26/2012,36.20,-86.32,4;06,Davidson,51121,0,40812;98361
37916,TN,5;1,,05/17/2011,35.65,-88.39,4;06,Davidson,48275,0,41298;85246
37916,TN,5;1,,9-7-2007,35.06,-85.09,4;07,Putnam,48275,0,41400;57377
37916,TN,5;1,40000,12-6-2007,35.06,-85.09,4;08,Davidson,48275,7843;137255,41502;29508
37062,TN,5.159.999.847,,4-9-2010,35.06,-85.25,4;15,Montgomery,48491,0,4;2711E+13
37412,TN,5;16,,05/17/2011,35.72,-83.81,4;15,Knox,48193,0,42710;98361
37062,TN,5;16,,05/17/2011,36.17,-86.78,4;15,Knox,48491,0,42710;98361
37412,TN,5;16,,10/22/2009,36.17,-86.78,4;15,Knox,48193,0,42710;98361
37062,TN,5;16,,4-5-2010,36.15,-85.50,4;17,Williamson,48491,0,42916;81967
37615,TN,5;17,,05/30/2011,36.17,-86.78,4;2,Hamilton,55131,0,43309;34426
37211,TN,5.170.000.076,,2-4-2010,36.50,-87.54,4;17,Williamson,47037,0,4;3E+13
37129,TN,5.199.999.809,,01/13/2010,35.97,-83.94,4;2,Hamilton,47149,0,4;35607E+13
37343,TN,5.199.999.809,,04/16/2010,35.97,-83.94,4;17,Williamson,48193,0,4;32495E+13
37615,TN,5;23,,07/31/2012,35.97,-83.94,4,Washington,55131,0,41725;68306
37748,TN,5;25,,11-4-2009,35.97,-87.12,4;09,Davidson,54087,0,42827;66393
37650,TN,5;25,40665,07/14/2009,35.06,-85.25,4;07,Rutherford,47171,7745;714286,42618;2377
37748,TN,5;25,45000,4-11-2007,35.97,-87.12,4;21,Hamilton,54087,8571;428571,44084;22131
37129,TN,5;28,,10/21/2011,35.06,-85.25,4,Washington,47149,0,42124;59016
37069,TN,5;28,,07/27/2012,35.97,-87.12,4;13,Roane,48491,0,43493;63934
37777,TN,5.320.000.172,,10/15/2009,36.33,-82.36,3;84,Unicoi,47009,0,4;0746E+13
37080,TN,5.375.999.928,,7-9-2010,36.17,-86.78,4;13,Roane,47037,0,4;42844E+13
37640,TN,5;38,,05/17/2011,35.85,-86.39,4;07,Rutherford,56019,0,43673;54645
37640,TN,5;38,,7-1-2010,35.16,-85.20,4;13,Williamson,56019,0,44317;38251
38501,TN,5;4,,05/17/2011,36.33,-82.36,4;19,Blount,54079,0,45128;36066
37215,TN,5;4,,05/17/2011,35.93,-84.56,4;13,Davidson,47037,0,44482;13115
37027,TN,5;4,,05/17/2011,36.14,-82.41,3;82,Johnson,48491,0,41143;27869
38501,TN,5;4,,02/24/2009,35.93,-84.56,3;82,Johnson,54079,0,41143;27869
37215,TN,5;4,,7-10-2009,35.85,-86.39,4;07,Putnam,47037,0,43835;90164
38583,TN,5;4,45900,1-1-2008,35.92,-86.84,4;09,Davidson,47185,8500,44051;31148
37201,TN,5;4,45900,1-1-2008,35.82,-84.04,4;11,Williamson,47037,8500,44266;72131
37129,TN,5;52,,05/17/2011,36.33,-86.91,4;07,Putnam,47149,0,44810;03279
37129,TN,5;52,,11/13/2009,36.31,-82.00,4;09,Davidson,47149,0,45030;22951
37391,TN,5;52,46000,12/24/2009,36.31,-82.00,4;02,White,55095,8333;333333,44259;54098
37205,TN,5;6,,05/17/2011,36.15,-85.50,4;08,Davidson,47037,0,45571;14754
37205,TN,5;6,,5-11-2007,36.17,-86.78,4;07,Rutherford,47037,0,45459;45355
37201,TN,5;6,53200,1-1-2007,35.99,-86.78,4;07,Rutherford,47037,9500,45459;45355
37641,TN,5;67,,06/22/2012,36.15,-85.50,4;05,Polk,51079,0,45801;51639
37803,TN,5.670.000.076,,04/22/2010,36.17,-86.78,4;11,Davidson,47009,0,4;64801E+13
38454,TN,5;7,,09/22/2011,35.93,-85.47,4;11,Davidson,47081,0,46725;98361
37777,TN,5;7,28000,11/23/2009,36.17,-86.78,4;08,Davidson,47009,4912;280702,46384;91803
