id,rate
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
4005,1.84
4013,1.84
4019,1.84
4019,1.84
4019,1.84
4019,1.84
4019,1.84
4019,1.84
4019,1.84
4019,1.84
4019,1.84
4019,1.84
4019,1.84
4019,1.84
4019,1.84
4019,1.84
4019,1.84
4019,1.84
4019,1.84
4019,1.84
4015,1.84
4015,1.84
4015,1.84
4015,1.84
0,1.84
0,1.84
0,1.84
4013,1.84
0,1.84
4013,1.84
0,1.84
4013,1.84
4013,1.84
4013,1.84
4003,1.84
4013,1.84
4013,1.84
4013,1.84
4013,1.84
4013,1.84
4013,1.84
4013,1.84
4013,1.84
0,1.84
0,1.84
4013,1.84
4013,1.84
4013,1.84
4012,1.84
4013,1.84
4005,1.84
4013,1.84
4013,1.84
4013,1.84
0,1.84
0,1.84
4013,1.84
4013,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
0,1.84
4013,1.84
4019,1.845
4013,1.845
4019,1.85
4015,1.85
4017,1.87
4013,1.87
0,1.88
4007,1.88
4025,1.88
4019,1.88
4013,1.88
4013,1.88
4019,1.88
4019,1.88
4015,1.88
0,1.88
0,1.88
0,1.88
4013,1.88
4013,1.88
0,1.88
4013,1.88
4013,1.88
4013,1.88
0,1.88
4013,1.88
4013,1.88
4013,1.88
4013,1.88
4013,1.88
4013,1.88
4013,1.88
0,1.88
4013,1.88
4013,1.88
4013,1.88
4013,1.88
4013,1.88
0,1.88
4013,1.88
0,1.88
0,1.88
4013,1.88
0,1.88
4013,1.88
4013,1.88
4013,1.88
0,1.88
0,1.88
4013,1.88
4013,1.88
0,1.88
0,1.88
4013,1.88
4013,1.88
4013,1.88
4019,1.89
4013,1.89
0,1.89
0,1.89
4013,1.89
4013,1.89
4005,1.9
4025,1.9
4012,1.9
4019,1.9
4019,1.9
0,1.9
4025,1.9
4025,1.9
4013,1.9
4013,1.9
4013,1.9
4013,1.9
4013,1.9
4013,1.9
4013,1.9
4013,1.9
4013,1.9
4013,1.9
4013,1.9
4013,1.9
4013,1.9
4013,1.9
4003,1.92
4013,1.92
4025,1.92
0,1.92
4013,1.92
4025,1.92
4013,1.92
4005,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
0,1.92
4013,1.92
0,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
4013,1.92
0,1.92
4013,1.92
4025,1.925
4013,1.925
0,1.93
4019,1.935
4019,1.935
4019,1.935
4019,1.935
4019,1.935
4019,1.935
4013,1.935
4013,1.935
4013,1.944
4013,1.944
4013,1.944
4005,1.95
4005,1.95
4005,1.95
4005,1.95
4013,1.95
4013,1.95
4019,1.96
4019,1.96
0,1.96
4013,1.96
4013,1.96
4013,1.96
0,1.96
4019,1.96
8125,1.96
8125,1.96
0,1.96
4013,1.96
4013,1.96
4013,1.96
4013,1.96
0,1.96
37075,1.97
0,1.97
4005,1.972
4005,1.98
37075,1.98
4015,1.98
4025,1.98
4025,1.98
4025,1.98
4025,1.98
4025,1.98
4025,1.98
4019,1.98
0,1.98
37075,1.98
37075,1.98
4025,1.98
4025,1.98
4013,1.98
0,1.98
4005,1.995
4003,2.0
4019,2.0
4015,2.0
4025,2.0
4005,2.0
4005,2.0
4013,2.0
4013,2.0
4013,2.0
4013,2.0
4013,2.0
0,2.0
4019,2.0
4019,2.0
4019,2.0
4019,2.0
4019,2.0
4019,2.0
4019,2.0
4013,2.0
4013,2.0
4013,2.0
0,2.0
37075,2.0
4013,2.0
4013,2.0
4013,2.0
4013,2.0
4013,2.0
4013,2.0
4013,2.0
4025,2.0
4005,2.0
4025,2.0
4005,2.0
4025,2.0
4013,2
4013,2
4013,2
0,2
4013,2
4013,2
4013,2
4013,2
4013,2
0,2
4013,2
4013,2.004
4013,2.004
4013,2.004
4013,2.004
4013,2.004
4013,2.004
4003,2.004
4005,2.004
4013,2.004
4013,2.004
4013,2.004
4013,2.016
4019,2.02
4013,2.02
4013,2.025
4013,2.025
4013,2.025
4013,2.025
4013,2.025
4019,2.025
4019,2.025
4019,2.025
4019,2.025
4019,2.025
4019,2.025
4019,2.025
4019,2.025
4019,2.025
4013,2.025
4013,2.025
4013,2.025
4013,2.025
4013,2.025
4013,2.025
4013,2.025
4013,2.025
4013,2.025
4013,2.025
4013,2.025
4013,2.025
4013,2.025
4013,2.025
4013,2.025
4013,2.025
4013,2.025
0,2.025
0,2.025
0,2.025
4013,2.025
4013,2.025
0,2.025
0,2.025
0,2.025
4001,2.03
4015,2.03
4013,2.03
4013,2.03
4007,2.04
37075,2.04
4015,2.04
4005,2.04
4013,2.04
4013,2.04
4013,2.04
4013,2.04
4019,2.04
4019,2.04
4019,2.04
4019,2.04
4019,2.04
4019,2.04
4019,2.04
4019,2.04
4019,2.04
4019,2.04
4019,2.04
4019,2.04
0,2.04
4019,2.04
37075,2.04
4013,2.04
4013,2.04
4013,2.04
4013,2.04
4013,2.04
4007,2.04
4013,2.04
4007,2.04
4007,2.04
4007,2.04
4007,2.04
4007,2.04
4007,2.04
4013,2.04
4013,2.04
4013,2.04
4005,2.05
4013,2.05
4013,2.05
0,2.05
4013,2.05
0,2.052
0,2.052
0,2.052
0,2.052
0,2.052
0,2.052
0,2.052
0,2.052
0,2.052
0,2.052
0,2.052
0,2.052
0,2.052
0,2.052
0,2.052
4003,2.07
4025,2.07
4013,2.07
4013,2.07
4013,2.07
4013,2.07
4013,2.07
4013,2.07
4013,2.07
4013,2.07
4013,2.07
4013,2.07
4013,2.07
4013,2.07
4013,2.07
4013,2.07
4019,2.07
4019,2.07
4019,2.07
4019,2.07
4019,2.07
4019,2.07
4019,2.07
4019,2.07
4019,2.07
4019,2.07
4019,2.07
4019,2.07
4015,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
4013,2.07
0,2.07
0,2.07
4013,2.07
4013,2.07
4013,2.07
0,2.07
4013,2.07
4013,2.07
0,2.07
4013,2.07
4013,2.07
4013,2.07
0,2.07
0,2.07
0,2.07
4013,2.07
0,2.07
0,2.07
0,2.07
4013,2.07
4013,2.07
37075,2.07
4013,2.07
4025,2.07
4025,2.07
4025,2.07
4013,2.07
4013,2.07
4013,2.07
4013,2.07
4013,2.07
4013,2.07
4013,2.07
4013,2.07
4013,2.07
0,2.07
4005,2.07
0,2.07
4013,2.07
4013,2.07
0,2.07
0,2.07
0,2.07
4013,2.07
4013,2.07
4013,2.07
4025,2.07
4025,2.07
4013,2.07
4013,2.07
0,2.07
0,2.07
4013,2.07
4017,2.08
37075,2.08
4013,2.08
37075,2.08
4017,2.08
4013,2.08
4013,2.08
4013,2.08
4019,2.09
4019,2.09
4013,2.09
4005,2.1
4005,2.1
4025,2.1
4005,2.1
4007,2.1
4025,2.1
4013,2.1
4015,2.1
4015,2.1
0,2.1
4003,2.1
4013,2.1
4019,2.1
4019,2.1
4019,2.1
4019,2.1
4019,2.1
4019,2.1
4019,2.1
4019,2.1
4019,2.1
4019,2.1
4019,2.1
4019,2.1
4019,2.1
0,2.1
4019,2.1
0,2.1
4019,2.1
4019,2.1
4019,2.1
4015,2.1
4013,2.1
4013,2.1
4013,2.1
0,2.1
4013,2.1
4013,2.1
4013,2.1
4003,2.1
4003,2.1
4013,2.1
4013,2.1
4007,2.1
4013,2.1
4025,2.1
0,2.1
0,2.1
4013,2.1
0,2.1
0,2.1
0,2.1
0,2.1
4013,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4005,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
4019,2.115
0,2.115
4013,2.115
4013,2.115
4013,2.115
0,2.115
4013,2.115
0,2.115
4013,2.115
4013,2.115
0,2.115
0,2.115
0,2.115
0,2.115
0,2.115
4013,2.115
0,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
0,2.115
0,2.115
0,2.115
0,2.115
0,2.115
4013,2.115
4005,2.115
0,2.115
0,2.115
0,2.115
4005,2.115
0,2.115
0,2.115
0,2.115
0,2.115
4005,2.115
0,2.115
0,2.115
4013,2.115
4013,2.115
4013,2.115
0,2.115
4013,2.115
0,2.115
0,2.115
4005,2.115
4013,2.115
4013,2.115
0,2.115
4013,2.115
4012,2.115
4005,2.115
4013,2.115
0,2.115
0,2.115
4013,2.115
0,2.115
4013,2.115
4013,2.115
4013,2.115
0,2.115
0,2.115
4012,2.115
0,2.115
0,2.115
4013,2.115
0,2.115
0,2.115
0,2.115
0,2.115
4012,2.115
0,2.115
0,2.115
4012,2.115
4012,2.115
0,2.115
0,2.115
4013,2.115
4013,2.115
0,2.115
0,2.115
4013,2.115
4013,2.115
0,2.115
4013,2.115
4013,2.115
4005,2.115
4013,2.115
4013,2.115
4013,2.115
4012,2.115
4012,2.115
4012,2.115
0,2.115
0,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
0,2.115
0,2.115
4013,2.115
0,2.115
4013,2.115
4013,2.115
0,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
0,2.115
4013,2.115
4013,2.115
0,2.115
0,2.115
0,2.115
0,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
0,2.115
0,2.115
4013,2.115
4012,2.115
4012,2.115
4013,2.115
0,2.115
4013,2.115
4013,2.115
4013,2.115
0,2.115
0,2.115
0,2.115
4005,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
4013,2.115
0,2.12
4015,2.12
4013,2.15
4013,2.15
4019,2.15
4019,2.15
4019,2.15
4013,2.15
4019,2.15
4019,2.15
0,2.15
4013,2.15
4013,2.15
4013,2.15
4025,2.15
4013,2.15
4013,2.15
4013,2.15
4013,2.15
0,2.15
0,2.15
0,2.15
4013,2.15
4013,2.15
4013,2.15
4019,2.16
4005,2.16
4019,2.16
4019,2.16
4019,2.16
4019,2.16
4005,2.16
4025,2.16
4013,2.16
4025,2.16
4003,2.16
4017,2.16
0,2.16
4013,2.16
4013,2.16
4013,2.16
4013,2.16
4013,2.16
4013,2.16
4013,2.16
4013,2.16
0,2.16
4013,2.16
4013,2.16
4019,2.16
4019,2.16
4019,2.16
4019,2.16
4019,2.16
4013,2.16
4013,2.16
0,2.16
4013,2.16
4013,2.16
4013,2.16
4013,2.16
4003,2.16
8125,2.16
4003,2.16
4013,2.16
4013,2.16
4013,2.16
0,2.16
4013,2.16
4025,2.16
4005,2.16
0,2.16
4013,2.16
0,2.16
4013,2.16
8125,2.16
8125,2.16
8125,2.16
8125,2.16
8125,2.16
8125,2.16
8125,2.16
8125,2.16
8125,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
4013,2.16
0,2.16
0,2.16
0,2.16
4013,2.16
4025,2.16
0,2.16
0,2.16
0,2.16
4025,2.16
4013,2.16
0,2.16
4013,2.16
4013,2.16
4013,2.16
4013,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
4013,2.16
4013,2.16
0,2.16
4013,2.171
4015,2.19
4013,2.2
4005,2.2
4005,2.2
4005,2.2
4025,2.2
4005,2.2
4019,2.2
4019,2.2
4019,2.2
0,2.2
4013,2.2
4013,2.2
0,2.2
0,2.2
0,2.2
4013,2.2
4013,2.2
4013,2.2
4013,2.2
4013,2.2
4013,2.2
4013,2.2
4013,2.2
4013,2.2
4013,2.2
4013,2.2
0,2.2
4013,2.2
0,2.2
4013,2.2
4013,2.2
4013,2.2
8125,2.2
4013,2.2
0,2.2
4013,2.2
0,2.2
4019,2.205
4019,2.205
4019,2.205
4019,2.205
4019,2.205
4019,2.205
4019,2.205
4019,2.205
4019,2.205
4019,2.205
4019,2.205
4019,2.205
4019,2.205
4019,2.205
4019,2.205
0,2.205
0,2.205
4013,2.205
4025,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
0,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4019,2.205
4019,2.205
0,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
0,2.205
4013,2.205
4013,2.205
4013,2.205
4013,2.205
0,2.205
4013,2.205
0,2.205
0,2.205
4013,2.205
4013,2.205
4013,2.205
0,2.205
0,2.205
4013,2.205
0,2.205
0,2.205
4013,2.205
0,2.205
0,2.205
0,2.205
0,2.205
0,2.205
0,2.205
4013,2.205
4013,2.205
0,2.205
0,2.205
0,2.205
0,2.205
0,2.205
4007,2.205
4007,2.205
4007,2.205
4007,2.205
4007,2.205
4007,2.205
4007,2.205
4007,2.205
